smiles,FishAT,DMAT,AlgAT,FishCT,DMCT,AlgCT,group
c1ccc2ncccc2c1,1,,,,,,train
COc1ccccc1[N+](=O)[O-],0,,,,,,test
CCN(CC)c1ccc2c(C)cc(=O)oc2c1,1,,,,,,train
CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,1,,,,,,train
Cc1ccc2ccccc2c1,1,,,,,,train
Nc1ccc2ccccc2c1,1,,,,,,train
O=c1ccc2ccccc2o1,1,,,,,,valid
CCN(CC)C1CCCCC1,1,,,,,,train
CCN(CC)c1ccccc1,1,,,,,,train
CCN(CCO)c1cccc(C)c1,1,,,,,,train
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,1,,,,,,train
Oc1ccc(-c2ccccc2)c(Cl)c1,1,,,,,,test
c1ccc(-c2cccc(-c3ccccc3)c2)cc1,1,,,,,,train
c1ccc(-c2ccccc2)cc1,1,,,,,,train
Nc1ccc(-c2ccc(N)cc2)cc1,1,,,,,,train
Oc1ccc(-c2ccc(O)cc2)cc1,1,,,,,,train
C=CCc1ccc(OC)c(OC)c1,1,,,,,,valid
Cc1cc(Cl)ccc1OC(C)C(=O)O,1,,,,,,train
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,1,,,,,,train
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,1,,,,,,train
CCOC(=O)c1ccccc1,1,,,,,,train
CC(=O)CC(=O)c1ccccc1,1,,,,,,test
CCOC(=O)c1ccc(N)cc1,1,,,,,,train
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,1,,,,,,train
O=C(C=Cc1ccccc1)c1ccccc1,1,,,,,,train
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,1,,,,,,train
ON=Cc1ccccc1O,1,,,,,,valid
Cc1cc(Cl)ccc1OCC(=O)O,1,,,,,,train
O=C(O)COc1ccc(Cl)cc1Cl,0,,,,,,train
CCCCOC(=O)COc1ccc(Cl)cc1Cl,1,,,,,,train
Cc1cc(Cl)ccc1OCCCC(=O)O,1,,,,,,train
O=C(O)CCCOc1ccc(Cl)cc1Cl,1,,,,,,test
CCCC(O)C(CC)CO,0,,,,,,train
O=Cc1ccc(O)cc1O,1,,,,,,train
C=C(Cl)CSC(=S)N(CC)CC,1,,,,,,train
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,1,,,,,,train
c1ccc2[nH]nnc2c1,1,,,,,,valid
c1ccc2sccc2c1,1,,,,,,train
c1ccc2scnc2c1,1,,,,,,train
CC(C)(C)NSc1nc2ccccc2s1,1,,,,,,train
c1ccc2sc(SSN3CCOCC3)nc2c1,1,,,,,,train
c1ccc2sc(SNC3CCCCC3)nc2c1,1,,,,,,test
Cc1ccccc1C,1,,,,,,train
Cc1ccccc1O,1,,,,,,train
Cc1ccccc1Cl,1,,,,,,train
Clc1ccccc1Cl,1,,,,,,train
Nc1ccccc1Cl,1,,,,,,valid
Cc1ccccc1F,1,,,,,,train
Cc1ccccc1N,0,,,,,,train
Nc1ccccc1N,1,,,,,,train
Oc1ccccc1Cl,1,,,,,,train
Cc1ccc(C)c(C)c1,1,,,,,,test
Cc1ccc(O)cc1C,1,,,,,,train
Cc1ccc(Cl)c(Cl)c1,1,,,,,,train
Nc1ccc(Cl)c(Cl)c1,1,,,,,,train
Oc1ccc(Cl)c(Cl)c1,1,,,,,,train
Cc1ccc(N)cc1N,0,,,,,,valid
Cc1ccc(Cl)c(N)c1,1,,,,,,train
Nc1cc(Cl)ccc1Cl,1,,,,,,train
Cc1ccc(C)c(O)c1,1,,,,,,train
Oc1ccc(Cl)c(O)c1,0,,,,,,train
Clc1cc(Cl)c(Cl)cc1Cl,1,,,,,,test
Oc1cc(Cl)c(Cl)cc1Cl,1,,,,,,train
C=CCOC(=O)C(=C)C,1,,,,,,train
c1ccc(C2CO2)cc1,1,,,,,,train
ClCC(Br)CBr,1,,,,,,train
OCC(Br)CBr,1,,,,,,valid
CCC(C)C=O,1,,,,,,train
ClCC(Cl)CCl,1,,,,,,train
CCC(=O)CC,0,,,,,,train
OC(CCl)CCl,0,,,,,,train
OCC(O)CCl,0,,,,,,test
CCC(C)=NO,0,,,,,,train
C=CC(=O)OC,1,,,,,,train
S=C1NCCN1,0,,,,,,train
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,1,,,,,,train
CC(C)N(CCO)C(C)C,0,,,,,,valid
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,,,,,,train
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1,,,,,,train
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,,,,,,train
CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,1,,,,,,train
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,1,,,,,,test
Cc1ccccc1NC(=N)Nc1ccccc1C,1,,,,,,train
C=CCc1ccc(O)c(OC)c1,1,,,,,,train
CCOC(=O)C(C)O,0,,,,,,train
CN(C)C(=S)SC(=S)N(C)C,1,,,,,,train
CCN(CC)C(=S)SSC(=S)N(CC)CC,1,,,,,,valid
C=C(C)C(=O)OCCCC,1,,,,,,train
O=Cc1ccco1,1,,,,,,train
C[N+](C)(C)c1ccccc1,0,,,,,,train
O=S(=O)(Cl)c1ccccc1,1,,,,,,train
Cc1cc(S(=O)(=O)O)ccc1N,0,,,,,,test
Cc1ccc(C(C)(C)C)cc1,1,,,,,,train
CC(C)(C)c1ccc(O)cc1,1,,,,,,train
CC1=CCC(C(C)(C)O)CC1,1,,,,,,train
Cc1ccc(S(=O)(=O)Cl)cc1,1,,,,,,train
CC(C)(C)c1ccc(C(=O)O)cc1,1,,,,,,valid
CC(C)c1ccccc1,1,,,,,,train
C=C(C)c1ccccc1,1,,,,,,train
CC(=O)c1ccccc1,0,,,,,,train
ClC(Cl)c1ccccc1,1,,,,,,train
O=C(Cl)c1ccccc1,1,,,,,,test
O=[N+]([O-])c1ccccc1,0,,,,,,train
CC(=O)c1cccc(N)c1,0,,,,,,train
Cc1cccc(C(=O)O)c1,1,,,,,,train
Cc1cccc([N+](=O)[O-])c1,1,,,,,,train
Nc1cccc([N+](=O)[O-])c1,1,,,,,,valid
O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,1,,,,,,train
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,1,,,,,,train
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1,,,,,,train
Cc1cc([N+](=O)[O-])ccc1N,1,,,,,,train
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,1,,,,,,test
Cc1ccc([N+](=O)[O-])cc1N,1,,,,,,train
O=Cc1cccc([N+](=O)[O-])c1,1,,,,,,train
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1,,,,,,train
CCC(C)c1ccc(O)cc1,1,,,,,,train
COC(=O)c1ccc(O)cc1,1,,,,,,valid
CC1CCC(C(C)C)CC1,1,,,,,,train
CC1=CC=C(C(C)C)CC1,1,,,,,,train
Cc1ccc(C(C)C)cc1,1,,,,,,train
CC(C)c1ccc(N)cc1,1,,,,,,train
Cc1ccc(C(=O)O)cc1,1,,,,,,test
O=C(O)c1ccc(O)cc1,1,,,,,,train
Cc1ccc(N(C)C)cc1,1,,,,,,train
Cc1ccc([N+](=O)[O-])cc1,1,,,,,,train
O=[N+]([O-])c1ccc(Cl)cc1,1,,,,,,train
Nc1ccc([N+](=O)[O-])cc1,1,,,,,,valid
O=[N+]([O-])c1ccc(O)cc1,1,,,,,,train
CN(C)c1ccc(C=O)cc1,1,,,,,,train
O=[N+]([O-])c1ccc(CCl)cc1,1,,,,,,train
COc1ccc([N+](=O)[O-])cc1,1,,,,,,train
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,1,,,,,,test
CCOc1ccc([N+](=O)[O-])cc1,1,,,,,,train
CCN(CC)CCO,0,,,,,,train
C=CC1CC=CCC1,1,,,,,,train
CCc1ccccc1,1,,,,,,train
C=Cc1ccccc1,1,,,,,,valid
ClCc1ccccc1,1,,,,,,train
N#Cc1ccccc1,1,,,,,,train
OCc1ccccc1,1,,,,,,train
O=Cc1ccccc1,1,,,,,,train
CNc1ccccc1,1,,,,,,test
ON=C1CCCCC1,0,,,,,,train
C=Cc1ccccn1,1,,,,,,train
N#Cc1ccccn1,0,,,,,,train
CCc1ccccn1,0,,,,,,train
CC1(C)OCC(CO)O1,0,,,,,,valid
C1N2CN3CN1CN(C2)C3,0,,,,,,train
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,1,,,,,,train
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,1,,,,,,train
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,1,,,,,,train
CC(C)OC(=O)Nc1cccc(Cl)c1,1,,,,,,test
O=C(Nc1cccc(Cl)c1)OCC#CCCl,1,,,,,,train
CN(C)C(=O)Nc1ccccc1,0,,,,,,train
Nc1ccc(Cc2ccc(N)cc2)cc1,1,,,,,,train
C1CCC(NC2CCCCC2)CC1,1,,,,,,train
c1ccc(Oc2ccccc2)cc1,1,,,,,,valid
N=C(Nc1ccccc1)Nc1ccccc1,1,,,,,,train
S=C(Nc1ccccc1)Nc1ccccc1,1,,,,,,train
CCNc1cccc(C)c1,1,,,,,,train
CCCN(CCC)CCC,1,,,,,,train
OCCN(CCO)CCO,0,,,,,,test
CCCCN(CCO)CCCC,1,,,,,,train
CC(C)(O)CCc1ccccc1,1,,,,,,train
C=CC(=O)OCC(CC)CCCC,1,,,,,,train
c1ccc(COCc2ccccc2)cc1,1,,,,,,train
CCCc1ccccc1,1,,,,,,valid
CCNc1ccccc1,1,,,,,,train
OCCN1CCNCC1,0,,,,,,train
CN(C)Cc1ccccc1,1,,,,,,train
CC(=O)Nc1ccccc1,1,,,,,,train
CCCCc1ccc(N)cc1,1,,,,,,test
CCCCCCCCCc1ccc(O)cc1,1,,,,,,train
CCCCc1ccccc1,1,,,,,,train
O=CC=Cc1ccccc1,1,,,,,,train
CCCCC(CC)CO,1,,,,,,train
O=Cc1ccc(Cl)cc1,1,,,,,,valid
CCc1ccc(C)nc1,1,,,,,,train
CCN(CC)CCCC(C)=O,0,,,,,,train
CCOC(=O)CC,1,,,,,,train
CCOC(=O)CC(=O)OCC,1,,,,,,train
Cc1ccc(O)c(C)c1,1,,,,,,test
CCCCOC(=O)C=CC(=O)OCCCC,1,,,,,,train
CCCCOC(=O)CCCCC(=O)OCCCC,1,,,,,,train
CC(C)=CCCC(C)=CCO,1,,,,,,train
Brc1ccc(Br)cc1,1,,,,,,train
Nc1ccc(Br)cc1,1,,,,,,valid
Oc1ccc(Br)cc1,1,,,,,,train
Cc1ccc(C)cc1,1,,,,,,train
Cc1ccc(Cl)cc1,1,,,,,,train
Cc1ccc(O)cc1,1,,,,,,train
Clc1ccc(Cl)cc1,1,,,,,,test
Nc1ccc(Cl)cc1,1,,,,,,train
Oc1ccc(Cl)cc1,1,,,,,,train
Cc1ccc(N)cc1,0,,,,,,train
Nc1ccc(N)cc1,1,,,,,,train
O=C1C=CC(=O)C=C1,1,,,,,,valid
C=CC(=O)OCC(C)C,1,,,,,,train
OCCCCC(O)CO,0,,,,,,train
C1CC2OC2CC1C1CO1,1,,,,,,train
ClCC1CO1,1,,,,,,train
C=C(C)C(=O)OCC1CO1,1,,,,,,test
C=CCOCC1CO1,1,,,,,,train
BrCCBr,1,,,,,,train
CCCBr,1,,,,,,train
C=CCBr,1,,,,,,train
C=CC=O,1,,,,,,valid
C=CCCl,1,,,,,,train
ClCCCl,0,,,,,,train
OCCCl,1,,,,,,train
CCCN,0,,,,,,train
C=CCN,1,,,,,,test
CCC#N,0,,,,,,train
N#CCCl,1,,,,,,train
NCCN,0,,,,,,train
C=CCO,1,,,,,,train
C#CCO,1,,,,,,valid
O=CCCl,1,,,,,,train
OCCO,0,,,,,,train
O=CC=O,0,,,,,,train
CC=NO,1,,,,,,train
CC(O)CC(C)(C)O,0,,,,,,test
CC(C)(C)CC(C)(C)N,1,,,,,,train
CC(C)(C)SC(C)(C)C,1,,,,,,train
CCOP(=O)(OCC)OP(=O)(OCC)OCC,1,,,,,,train
CCCC(C)=O,0,,,,,,train
C=COC(C)=O,1,,,,,,valid
CC(=O)CC(C)C,0,,,,,,train
CC(C)CC(C)O,0,,,,,,train
CC(C)NC(C)C,0,,,,,,train
CC(C)OC(C)C,0,,,,,,train
O=C1C=CC(=O)O1,0,,,,,,test
Cc1cccc(C)c1,1,,,,,,train
Cc1cccc(O)c1,1,,,,,,train
Nc1cccc(Cl)c1,1,,,,,,train
Oc1cccc(Cl)c1,1,,,,,,train
Oc1cccc(O)c1,1,,,,,,valid
CC1OC(C)OC(C)OC(C)O1,1,,,,,,train
Cc1cc(C)cc(C)c1,1,,,,,,train
Cc1cc(C)cc(O)c1,1,,,,,,train
Cc1cc(C)cc(N)c1,1,,,,,,train
Clc1cc(Cl)cc(Cl)c1,1,,,,,,test
Oc1nc(O)nc(O)n1,1,,,,,,train
BrC1CCCCC1,1,,,,,,train
Brc1ccccc1,1,,,,,,train
CC1CCCCC1,1,,,,,,train
Cc1ccccc1,1,,,,,,valid
Cc1ccncc1,0,,,,,,train
Clc1ccccc1,1,,,,,,train
NC1CCCCC1,1,,,,,,train
OC1CCCCC1,0,,,,,,train
O=C1CCCCC1,0,,,,,,test
Oc1ccccc1,1,,,,,,train
Sc1ccccc1,1,,,,,,train
Cc1cccnc1,0,,,,,,train
CN1CCNCC1,0,,,,,,train
CC1CNCCN1,0,,,,,,valid
CCCCOC(=O)CCC,1,,,,,,train
CCCCC(=O)O,1,,,,,,train
CC(C)OCCO,0,,,,,,train
CCCOC(C)=O,1,,,,,,train
BrCCCBr,1,,,,,,test
CCCCBr,1,,,,,,train
ClCCCBr,1,,,,,,train
NCCCN,1,,,,,,train
N#CCC#N,1,,,,,,train
CCCCS,0,,,,,,valid
COCCN,0,,,,,,train
COCCO,0,,,,,,train
COCOC,0,,,,,,train
CCNCC,0,,,,,,train
c1cc[nH]c1,0,,,,,,test
C1CCOC1,0,,,,,,train
c1ccoc1,1,,,,,,train
c1ccsc1,1,,,,,,train
CC(C)(C)SSC(C)(C)C,1,,,,,,train
CC(=O)CCC(C)C,0,,,,,,valid
O=C(O)C=CC(=O)O,1,,,,,,train
CC(=O)OCC(C)C,1,,,,,,train
CCOC(=O)CCCCCCCCC(=O)OCC,1,,,,,,train
CCCCCC(C)=O,0,,,,,,train
CC=CC=CC(=O)O,1,,,,,,test
CCCCOC(=S)S,1,,,,,,train
CCCCCC,0,,,,,,train
ClCCCCCl,1,,,,,,train
CCCCCN,0,,,,,,train
CCCCC=O,1,,,,,,valid
OCC#CCO,1,,,,,,train
CCNCCO,0,,,,,,train
C=COCCCl,0,,,,,,train
CCOCCO,0,,,,,,train
C1CCCCC1,1,,,,,,test
C1=CCCCC1,1,,,,,,train
c1ccncc1,1,,,,,,train
C1OCOCO1,0,,,,,,train
C1COCCN1,0,,,,,,train
CC(=O)CCC=C(C)C,1,,,,,,valid
CC(O)CNCC(C)O,0,,,,,,train
O=C(O)COCC(=O)O,0,,,,,,train
CCCCCCC(C)=O,1,,,,,,train
CCCCCCC(=O)O,1,,,,,,train
CCOCCOC(C)=O,1,,,,,,test
CCCCCCBr,1,,,,,,train
CCCCCCN,1,,,,,,train
CCCCCCO,0,,,,,,train
O=CCCCC=O,1,,,,,,train
CCCCCCS,1,,,,,,valid
NCCNCCN,0,,,,,,train
OCCNCCO,0,,,,,,train
ClCCOCCCl,0,,,,,,train
OCCOCCO,0,,,,,,train
CCCSCCC,1,,,,,,test
CCCCCCCC,1,,,,,,train
C=CCCCCCC,1,,,,,,train
CCCCCCCN,1,,,,,,train
N#CCCCCC#N,0,,,,,,train
CCCCCCCO,1,,,,,,valid
CCCCOCCO,0,,,,,,train
C1=CCCC=CCC1,1,,,,,,train
CCCCCCCCBr,1,,,,,,train
CCCCCCCCCl,1,,,,,,train
CCCCCCCCN,1,,,,,,test
CCCCCCCCO,1,,,,,,train
CCCCCCCCS,1,,,,,,train
CCOCCOCCO,0,,,,,,train
ClCCOCOCCCl,0,,,,,,train
CCCCNCCCC,1,,,,,,valid
CCCCCCCCC(=O)O,0,,,,,,train
CCCCCCCCCC(C)=O,1,,,,,,train
CCCCCCCCCN,1,,,,,,train
OCCOCCOCCO,0,,,,,,train
CCCCCCCCCCO,1,,,,,,test
CCOCCOCCOCC,0,,,,,,train
CCCCCCCCCCCO,1,,,,,,train
CCOCCOCCOCCO,0,,,,,,train
CCCCCCCCCCCCO,1,,,,,,train
CCCCOCCOCCSC#N,1,,,,,,valid
CCCCCCCCCCCCCO,1,,,,,,train
CCCCC(CC)CN1C(=O)C2C3C=CC(C3)C2C1=O,1,,,,,,train
CNC(=O)Oc1ccccc1OC(C)C,1,,,,,,train
C#CC(C)(C)O,0,,,,,,train
OCC(Cl)(Cl)Cl,0,,,,,,test
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1,,,,,,train
CC1(C)C2CCC1(C)C(OC(=O)CSC#N)C2,1,,,,,,train
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,1,,,,,,train
OCC(CO)(CO)CO,0,,,,,,train
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,1,,,,,,valid
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,1,,,,,,train
O=P(OCCCl)(OCCCl)OCCCl,0,,,,,,train
CNC(=O)ON=CC(C)(C)SC,1,,,,,,train
O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,1,,,,,,train
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,1,,,,,,test
CC1(C)C(=O)N(Cl)C(=O)N1Cl,1,,,,,,train
O=C(Oc1ccccc1)c1ccccc1O,1,,,,,,train
CCOC(=O)c1ccccc1O,1,,,,,,train
Cc1c(Cl)cccc1Cl,1,,,,,,train
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1,,,,,,valid
O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,1,,,,,,train
Oc1c(Br)cc(Br)cc1Br,1,,,,,,train
CC(=O)c1ccccc1O,0,,,,,,train
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1,,,,,,train
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,1,,,,,,test
Cc1ccc(N)cc1[N+](=O)[O-],1,,,,,,train
Nc1ccc(O)c([N+](=O)[O-])c1,1,,,,,,train
Cc1cc(OC(=O)N(C)C)n(C(C)C)n1,1,,,,,,train
O=C(c1ccccc1)c1ccccc1,1,,,,,,train
c1ccc2cnccc2c1,1,,,,,,valid
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,1,,,,,,train
OCCN(CCO)c1ccccc1,0,,,,,,train
O=S(=O)(O)c1ccc2ccccc2c1,0,,,,,,train
CCN(CC)c1ccc(C=O)cc1,1,,,,,,train
Oc1ccc(Cl)cc1Cc1ccccc1,1,,,,,,test
CC(Oc1ccc(Cl)cc1Cl)C(=O)O,1,,,,,,train
O=C(OCc1ccccc1)c1ccccc1,1,,,,,,train
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,1,,,,,,train
Oc1ccccc1O,1,,,,,,train
Clc1ccc(Cl)c(Cl)c1,1,,,,,,valid
Oc1ccc(Cl)cc1Cl,1,,,,,,train
O=C1NCCN1,0,,,,,,train
CN1CCCC1,1,,,,,,train
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1,,,,,,train
CCCc1ncc(C[n+]2ccccc2C)c(N)n1,0,,,,,,test
CCOc1cc(C=O)ccc1O,1,,,,,,train
COc1cc(C=O)ccc1O,0,,,,,,train
CCN(CC)CC,1,,,,,,train
C1=CC2C=CC1C2,1,,,,,,train
O=C(O)c1cc(S(=O)(=O)O)cc(S(=O)(=O)O)c1,1,,,,,,valid
Nc1ccc(S(=O)(=O)O)cc1,0,,,,,,train
CN(C)c1ccccc1,1,,,,,,train
O=[N+]([O-])c1cccc(Cl)c1,1,,,,,,train
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,1,,,,,,train
Nc1ccc([N+](=O)[O-])cc1Cl,1,,,,,,test
CC(C)c1ccc(C=O)cc1,1,,,,,,train
COC(=O)C=C(CC(=O)OC)OP(=O)(OC)OC,1,,,,,,train
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,1,,,,,,train
CCNc1nc(Cl)nc(NCC)n1,1,,,,,,train
c1ccc(Nc2ccccc2)cc1,1,,,,,,valid
CCCCCC(C=O)=Cc1ccccc1,1,,,,,,train
CC(C)OC(=O)Nc1ccccc1,1,,,,,,train
CC(=O)C=Cc1ccccc1,1,,,,,,train
c1ccc(OCC2CO2)cc1,1,,,,,,train
c1ccc(NNc2ccccc2)cc1,1,,,,,,test
OCCOc1ccccc1,0,,,,,,train
CCCCCCCCCCCCCCCC[n+]1ccccc1,1,,,,,,train
CCc1ccc(O)cc1,1,,,,,,train
COc1ccc(C=O)cc1,1,,,,,,train
CCCC(C)C=O,1,,,,,,valid
CCOC(=O)CCC(=O)OCC,0,,,,,,train
Nc1ccc(O)cc1,1,,,,,,train
Oc1ccc(O)cc1,1,,,,,,train
O=c1ccc(=O)[nH][nH]1,1,,,,,,train
C=CCOCC(O)CO,0,,,,,,test
C=CC(=C)CCC=C(C)C,1,,,,,,train
CCC=O,0,,,,,,train
CC(=O)CC(C)(C)O,0,,,,,,train
CC(=O)CC(C)=O,0,,,,,,train
CCCCCC(=O)OCC,1,,,,,,valid
CCCC=O,1,,,,,,train
CCCCOC(C)=O,1,,,,,,train
C1COCCO1,0,,,,,,train
CCCCCCC(C)O,1,,,,,,train
C=CCNCC=C,1,,,,,,test
O=C(O)CCCCC(=O)O,1,,,,,,train
NCCCCCCN,1,,,,,,train
CCCCCCCCCCCCN,1,,,,,,train
CNC,0,,,,,,train
ClC(Br)Br,1,,,,,,valid
CS(=O)(=O)Cl,1,,,,,,train
C[As](C)(=O)O,1,,,,,,train
C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C.CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,1,,,,,,train
O=[N+]([O-])C(CO)(CO)CO,0,,,,,,train
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,1,,,,,,test
O=S1(=O)CCCC1,0,,,,,,train
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,1,,,,,,train
CCCCOP(=O)(OCCCC)OCCCC,1,,,,,,train
CC1(C)CC(=O)CC(=O)C1,0,,,,,,train
CC(O)CCl,0,,,,,,valid
ClC(Cl)=C(Cl)Cl,1,,,,,,train
C=CC1(C)C=C2CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,1,,,,,,train
Cc1ccc(S(=O)(=O)NCl)cc1,1,,,,,,train
C#CC(C)(O)c1ccccc1,0,,,,,,train
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,1,,,,,,test
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1,,,,,,train
CN(C)C(=S)S,1,,,,,,train
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,,,,,,train
O=C1NS(=O)(=O)c2ccccc21,0,,,,,,train
O=C(O)C1C2CCC(O2)C1C(=O)O,0,,,,,,valid
C=CCOC(=O)c1ccccc1C(=O)OCC=C,1,,,,,,train
COc1ccc(C(=O)c2ccccc2)c(O)c1,1,,,,,,train
c1ccc2c(c1)sc1ccccc12,1,,,,,,train
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,1,,,,,,train
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1,,,,,,test
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1,,,,,,train
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,1,,,,,,train
COC(=O)c1ccccc1N,1,,,,,,train
Oc1cccc2cccnc12,1,,,,,,train
CCN(CC)C(=O)c1cccc(C)c1,1,,,,,,valid
Oc1ccc2ccccc2c1,1,,,,,,train
CCCOC(=O)c1ccc(C(=O)OCCC)nc1,1,,,,,,train
Cc1ccc2[nH]nnc2c1,1,,,,,,train
Oc1cc(O)c(Cl)cc1Cl,1,,,,,,train
CN(C)C(=S)SSC(=S)N(C)C,1,,,,,,test
CNC(=S)S,1,,,,,,train
CCCCOC(=O)C(C)O,1,,,,,,train
C=C(C)C1CC=C(C)CC1,1,,,,,,train
N#CN=C(S)S,0,,,,,,train
O=C(O)CN(CC(=O)O)CC(=O)O,0,,,,,,valid
CC(=O)OCc1ccccc1,1,,,,,,train
NCCN1CCNCC1,0,,,,,,train
NC(=O)Nc1ccc(Cl)cc1,1,,,,,,train
CN(C)C(=O)Nc1ccc(Cl)cc1.O=C(O)C(Cl)(Cl)Cl,1,,,,,,train
CN(C)c1ccc(N=NS(=O)(=O)O)cc1,1,,,,,,test
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,1,,,,,,train
CC(C)(C)CC(C)(C)c1ccc(O)cc1,1,,,,,,train
C=CC(=O)OCC,1,,,,,,train
CCOC(=S)S,1,,,,,,train
CC(C)OC(=S)S,1,,,,,,valid
CCCCOC(=O)CCC(=O)OCCCC,1,,,,,,train
CCOC(=O)C=CC(=O)OCC,1,,,,,,train
CCOC(=O)CCCCC(=O)OCC,1,,,,,,train
C=CC(=O)OCCCC,1,,,,,,train
NCCO,0,,,,,,test
O=CO,0,,,,,,train
COP(=O)(OC)OC(C)=CC(=O)N(C)C,1,,,,,,train
CCOC(C)=O,0,,,,,,train
CCc1cccc(CC)c1,1,,,,,,train
CCNC(=S)OC(C)C,1,,,,,,valid
S=C(S)NCCNC(=S)S,1,,,,,,train
CCCCCC(=O)O,1,,,,,,train
CCCCCCOC(C)=O,1,,,,,,train
CCCCOCCCC,1,,,,,,train
CCCCCCCCCCCC(=O)O,1,,,,,,test
CCCCCCCCCO,1,,,,,,train
CCCCCCNCCCCCC,1,,,,,,train
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,1,,,,,,train
C[As](=O)(O)O,0,,,,,,train
O=C(O)C(=O)O,0,,,,,,valid
CCN(CC)C(=S)S,1,,,,,,train
COc1cccc(C=O)c1O,1,,,,,,train
c1ccc2[nH]c(-c3cscn3)nc2c1,1,,,,,,train
Sc1nc2ccccc2s1,1,,,,,,train
CCC(O)C(C)CO,0,,,,,,test
COc1cccc(O)c1,1,,,,,,train
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0,,,,,,train
CN(C)C(=O)Nc1ccc(Cl)cc1,1,,,,,,train
CNc1ccc(O)cc1,1,,,,,,train
COc1ccc(O)cc1,1,,,,,,valid
COc1ccc(OC)cc1,0,,,,,,train
CCCCCCCCCCCCOS(=O)(=O)O,1,,,,,,train
CN(C)P(=O)(OP(=O)(N(C)C)N(C)C)N(C)C,0,,,,,,train
ClC=CCl,0,,,,,,train
c1ccc2c(c1)ccc1oc3ccccc3c12,1,,,,,,test
c1ccc2cnncc2c1,1,,,,,,train
c1ccc2nc3ccccc3cc2c1,1,,,,,,train
c1ccc2occc2c1,1,,,,,,train
c1ccc2cccc-2cc1,1,,,,,,train
C1CN2CCN1CC2,0,,,,,,valid
C1C2CC3CC1CC(C2)C3,1,,,,,,train
c1cn[nH]c1,0,,,,,,train
c1nc[nH]n1,0,,,,,,train
